drug,bct_id,concentration.um.,frequency[Hz],duration,force_peak_amplitude,force_width_0.5 s,force_width_0.2 s,force_width_0.8 s,force_rise_time_0.2_0.8 s,force_rise_time_0.8_max s,force_decay_time_max_0.8 s,force_decay_time_0.2_0.8 s,calc_peak_amplitude,calc_width_0.5 s,calc_width_0.2 s,calc_width_0.8 s,calc_rise_time_0.2_0.8 s,calc_rise_time_0.8_max s,calc_decay_time_max_0.8 s,calc_decay_time_0.2_0.8 s,local_frequency[Hz]
ca_titration,1.13b_B19,0.4,0.63,0.613,0.878,0.28,0.4,0.17,0.11,0.08,0.09,0.12,0.398,0.53,0.92,0.28,0.14,0.15,0.14,0.49,0.6217073858914747
ca_titration,1.13b_B19,0.4,0.63,0.641,0.874,0.28,0.39,0.17,0.11,0.08,0.09,0.12,0.377,0.49,0.81,0.27,0.12,0.15,0.12,0.42,0.6271697240453213
ca_titration,1.13b_B19,0.4,0.63,0.64,0.871,0.28,0.4,0.17,0.11,0.08,0.08,0.12,0.373,0.47,0.8,0.27,0.14,0.1,0.17,0.39,0.6251373807535059
ca_titration,1.13b_B19,0.4,0.63,0.648,0.878,0.28,0.4,0.17,0.11,0.08,0.09,0.12,0.358,0.52,0.76,0.27,0.15,0.16,0.1,0.34,0.6212162872703243
ca_titration,1.13b_B19,0.4,0.63,0.633,0.875,0.28,0.4,0.17,0.11,0.08,0.08,0.12,0.36,0.5,0.76,0.29,0.13,0.09,0.2,0.35,0.6210241103137827
ca_titration,1.13b_B19,0.4,0.63,0.652,0.876,0.28,0.39,0.17,0.11,0.08,0.09,0.12,0.357,0.48,0.73,0.3,0.12,0.09,0.2,0.31,0.6192912830173628
ca_titration,1.13b_B19,0.4,0.63,0.626,0.877,0.28,0.4,0.17,0.11,0.09,0.08,0.12,0.374,0.47,0.79,0.25,0.14,0.12,0.13,0.4,0.6170036028518262
ca_titration,1.13b_B19,0.4,0.63,0.633,0.878,0.28,0.39,0.17,0.11,0.08,0.09,0.12,0.359,0.47,0.78,0.24,0.14,0.13,0.11,0.4,0.6152899699500743
ca_titration,1.13b_B19,0.4,0.63,0.649,0.876,0.28,0.39,0.17,0.11,0.09,0.08,0.12,0.358,0.48,0.79,0.28,0.12,0.1,0.18,0.39,0.6150063826769419
ca_titration,1.13b_B19,0.4,0.63,0.648,0.879,0.28,0.39,0.17,0.11,0.09,0.08,0.12,0.353,0.47,0.81,0.28,0.11,0.16,0.12,0.41,0.6705541766918626
ca_titration,1.13b_B19,0.4,0.63,0.639,0.823,0.28,0.4,0.17,0.11,0.09,0.08,0.12,0.333,0.48,0.71,0.26,0.12,0.12,0.14,0.33,0.655808855364338
ca_titration,1.13b_B19,0.4,0.63,0.628,0.907,0.28,0.39,0.17,0.11,0.09,0.08,0.12,0.328,0.49,0.8,0.28,0.12,0.21,0.07,0.4,0.595874789447222
ca_titration,1.13b_B19,0.4,0.63,0.644,0.887,0.28,0.39,0.17,0.11,0.09,0.08,0.12,0.325,0.47,0.81,0.24,0.13,0.1,0.14,0.43,0.6102428068152811
ca_titration,1.13b_B19,0.4,0.63,0.604,0.876,0.28,0.39,0.17,0.11,0.09,0.08,0.12,0.327,0.5,0.75,0.25,0.15,0.11,0.15,0.35,0.674043966326197
ca_titration,1.13b_B19,0.4,0.63,0.643,0.815,0.28,0.4,0.17,0.1,0.08,0.09,0.12,0.297,0.52,0.79,0.28,0.16,0.13,0.16,0.35,0.6561245363414907
ca_titration,1.13b_B19,0.4,0.63,0.621,0.912,0.27,0.39,0.16,0.1,0.09,0.08,0.12,0.293,0.5,0.85,0.27,0.14,0.1,0.17,0.45,0.5950148930600461
ca_titration,1.13b_B19,0.4,0.63,0.605,0.884,0.28,0.39,0.17,0.11,0.08,0.08,0.12,0.291,0.42,0.78,0.25,0.13,0.11,0.13,0.41,0.6108756008000714
ca_titration,1.13b_B19,0.4,0.63,0.628,0.881,0.28,0.39,0.17,0.11,0.08,0.08,0.12,0.286,0.48,0.78,0.27,0.12,0.13,0.14,0.39,0.6527041357370095
ca_titration,1.13b_B19,0.4,0.63,0.604,0.832,0.28,0.4,0.17,0.1,0.08,0.09,0.12,0.285,0.45,0.73,0.25,0.14,0.12,0.14,0.34,0.6367599211085011
ca_titration,1.13b_B19,0.4,0.63,0.636,0.9,0.28,0.39,0.17,0.11,0.09,0.08,0.12,0.284,0.46,0.81,0.23,0.13,0.11,0.11,0.45,0.5932551975116871
ca_titration,1.13b_B19,0.4,0.63,0.639,0.878,0.28,0.39,0.17,0.11,0.08,0.09,0.12,0.267,0.48,0.84,0.26,0.15,0.11,0.15,0.43,0.6815375082107079
ca_titration,1.13b_B19,0.4,0.63,0.637,0.795,0.28,0.4,0.17,0.11,0.09,0.08,0.12,0.257,0.43,0.73,0.22,0.16,0.12,0.1,0.35,0.6741282588652512
ca_titration,1.13b_B19,0.4,0.63,0.625,0.909,0.27,0.39,0.16,0.11,0.08,0.08,0.12,0.238,0.5,0.78,0.3,0.13,0.22,0.09,0.35,0.605078523875577
ca_titration,1.13b_B19,0.4,0.63,0.657,0.879,0.28,0.39,0.17,0.1,0.08,0.09,0.12,0.251,0.47,0.88,0.26,0.15,0.09,0.17,0.47,0.6121177776424804
ca_titration,1.13b_B19,0.4,0.63,0.649,0.88,0.28,0.39,0.17,0.11,0.09,0.08,0.12,0.235,0.47,0.76,0.31,0.12,0.09,0.22,0.33,0.6084580669285364
ca_titration,1.13b_B19,0.4,0.63,0.628,0.877,0.28,0.39,0.17,0.11,0.08,0.08,0.12,0.205,0.49,0.78,0.3,0.12,0.15,0.15,0.36,0.6084580669285364
ca_titration,1.13b_B19,0.4,0.63,0.595,0.874,0.28,0.39,0.17,0.11,0.08,0.09,0.12,0.196,0.53,0.81,0.29,0.1,0.13,0.16,0.42,0.6092948792315356
ca_titration,1.13b_B19,0.4,0.63,0.615,0.87,0.28,0.39,0.17,0.11,0.08,0.08,0.12,0.209,0.47,0.77,0.27,0.11,0.13,0.14,0.39,0.6095722914929739
ca_titration,1.13b_B19,0.4,0.63,0.639,0.871,0.28,0.39,0.17,0.11,0.09,0.08,0.12,0.19,0.45,0.73,0.26,0.12,0.12,0.14,0.36,0.6106952219672015
ca_titration,1.13b_B19,0.4,0.63,0.648,0.867,0.28,0.39,0.17,0.11,0.09,0.08,0.12,0.184,0.48,0.72,0.27,0.13,0.14,0.14,0.32,0.6107878052843165
ca_titration,1.13b_B19,0.4,0.63,0.636,0.869,0.28,0.39,0.16,0.11,0.08,0.08,0.12,0.179,0.46,0.69,0.27,0.1,0.16,0.11,0.31,0.6096648748100902
ca_titration,1.13b_B19,0.4,0.63,0.629,0.864,0.28,0.39,0.17,0.1,0.09,0.08,0.12,0.194,0.44,0.76,0.22,0.15,0.12,0.1,0.39,0.6091102186192766
ca_titration,1.13b_B19,0.4,0.63,0.611,0.871,0.28,0.39,0.17,0.11,0.08,0.09,0.12,0.152,0.48,0.86,0.32,0.11,0.15,0.16,0.43,0.6046090657729858
ca_titration,1.13b_B19,0.4,0.63,0.609,0.873,0.28,0.39,0.17,0.11,0.09,0.08,0.12,0.174,0.47,0.75,0.25,0.13,0.13,0.11,0.37,0.6019564808564242
ca_titration,1.13b_B19,0.4,0.63,0.62,0.874,0.28,0.39,0.16,0.11,0.09,0.08,0.12,0.149,0.47,0.81,0.29,0.13,0.13,0.16,0.39,0.6554727331665792
ca_titration,1.13b_B19,0.6,0.61,0.556,1.404,0.26,0.38,0.15,0.11,0.08,0.07,0.11,0.325,0.47,0.81,0.24,0.13,0.1,0.14,0.43,0.4492192366574347
ca_titration,1.13b_B19,0.6,0.61,0.549,1.403,0.26,0.38,0.15,0.11,0.08,0.08,0.11,0.327,0.5,0.75,0.25,0.15,0.11,0.15,0.35,0.5983616080451305
ca_titration,1.13b_B19,0.6,0.61,0.581,1.404,0.26,0.37,0.16,0.11,0.08,0.07,0.11,0.297,0.52,0.79,0.28,0.16,0.13,0.16,0.35,0.5993562802192671
ca_titration,1.13b_B19,0.6,0.61,0.544,1.398,0.26,0.38,0.15,0.11,0.08,0.07,0.11,0.293,0.5,0.85,0.27,0.14,0.1,0.17,0.45,0.4632531096676448
ca_titration,1.13b_B19,0.6,0.61,0.562,1.455,0.26,0.37,0.15,0.11,0.08,0.07,0.11,0.286,0.48,0.78,0.27,0.12,0.13,0.14,0.39,0.4615391559191379
ca_titration,1.13b_B19,0.6,0.61,0.527,1.413,0.26,0.37,0.15,0.11,0.08,0.08,0.11,0.285,0.45,0.73,0.25,0.14,0.12,0.14,0.34,0.600152320730044
ca_titration,1.13b_B19,0.6,0.61,0.557,1.401,0.26,0.37,0.15,0.11,0.07,0.08,0.11,0.284,0.46,0.81,0.23,0.13,0.11,0.11,0.45,0.6031417939794221
ca_titration,1.13b_B19,0.6,0.61,0.564,1.397,0.26,0.37,0.15,0.11,0.08,0.07,0.11,0.267,0.48,0.84,0.26,0.15,0.11,0.15,0.43,0.45274329895829524
ca_titration,1.13b_B19,0.6,0.61,0.556,1.399,0.26,0.37,0.15,0.11,0.08,0.08,0.11,0.238,0.5,0.78,0.3,0.13,0.22,0.09,0.35,0.17434831869087697
ca_titration,1.13b_B19,1.0,0.61,0.475,2.073,0.25,0.36,0.14,0.1,0.07,0.07,0.11,0.379,0.44,0.73,0.22,0.11,0.1,0.12,0.4,0.6167134478902809
ca_titration,1.13b_B19,1.0,0.61,0.526,2.072,0.25,0.35,0.14,0.1,0.07,0.07,0.11,0.394,0.42,0.69,0.22,0.11,0.1,0.12,0.35,0.6180479159027014
ca_titration,1.13b_B19,1.0,0.61,0.536,2.068,0.25,0.36,0.14,0.1,0.08,0.07,0.11,0.406,0.43,0.66,0.22,0.12,0.1,0.12,0.32,0.6408610284296576
ca_titration,1.13b_B19,1.0,0.61,0.516,2.044,0.25,0.36,0.14,0.1,0.07,0.07,0.11,0.409,0.46,0.72,0.24,0.11,0.08,0.17,0.37,0.6271381156298029
ca_titration,1.13b_B19,1.0,0.61,2.104,2.083,0.24,0.35,0.14,0.1,0.07,0.08,0.11,0.432,0.45,0.73,0.23,0.1,0.1,0.13,0.4,0.4505537107739167
ca_titration,1.13b_B19,1.0,0.61,0.551,2.064,0.25,0.36,0.14,0.1,0.07,0.07,0.11,0.453,0.42,0.71,0.24,0.1,0.08,0.16,0.36,0.4730380390089833
ca_titration,1.13b_B19,1.0,0.61,0.501,2.061,0.25,0.36,0.14,0.1,0.07,0.07,0.11,0.455,0.44,0.79,0.25,0.1,0.1,0.14,0.44,0.6191908358606982
ca_titration,1.13b_B19,1.0,0.61,0.482,2.065,0.25,0.35,0.14,0.1,0.07,0.08,0.11,0.478,0.43,0.72,0.22,0.11,0.09,0.13,0.39,0.6127441780857908
ca_titration,1.13b_B19,1.0,0.61,0.487,2.058,0.24,0.35,0.14,0.1,0.07,0.07,0.11,0.47,0.43,0.71,0.24,0.11,0.08,0.16,0.36,0.6231501594813961
ca_titration,1.13b_B19,1.0,0.61,0.494,2.057,0.24,0.35,0.14,0.1,0.07,0.07,0.11,0.495,0.44,0.74,0.23,0.11,0.13,0.11,0.39,0.6232473595743973
ca_titration,1.13b_B19,1.0,0.61,0.488,2.054,0.24,0.35,0.14,0.1,0.08,0.07,0.11,0.493,0.47,0.71,0.25,0.11,0.1,0.16,0.35,0.6231504014606898
ca_titration,1.13b_B19,1.0,0.61,0.484,2.054,0.25,0.35,0.14,0.1,0.07,0.07,0.11,0.504,0.45,0.75,0.25,0.11,0.11,0.14,0.39,0.6243215484967369
ca_titration,1.13b_B19,1.0,0.61,0.52,2.063,0.24,0.35,0.14,0.1,0.07,0.07,0.11,0.507,0.44,0.74,0.25,0.1,0.1,0.15,0.39,0.6226824489139164
ca_titration,1.13b_B19,1.0,0.61,0.476,2.052,0.25,0.35,0.14,0.1,0.07,0.07,0.11,0.53,0.43,0.75,0.22,0.12,0.11,0.12,0.41,0.6192909267503187
ca_titration,1.13b_B19,1.0,0.61,0.498,2.054,0.24,0.35,0.14,0.1,0.07,0.07,0.11,0.547,0.43,0.69,0.23,0.12,0.08,0.15,0.34,0.6209300263331393
ca_titration,1.13b_B19,1.0,0.61,0.5,2.051,0.24,0.35,0.14,0.1,0.07,0.08,0.11,0.534,0.45,0.74,0.23,0.11,0.1,0.13,0.4,0.6206427412822084
ca_titration,1.13b_B19,1.0,0.61,0.499,2.057,0.24,0.35,0.14,0.1,0.07,0.07,0.11,0.537,0.43,0.68,0.24,0.1,0.09,0.14,0.35,0.6221034818348202
ca_titration,1.13b_B19,1.0,0.61,0.527,2.048,0.24,0.35,0.14,0.1,0.07,0.07,0.11,0.541,0.46,0.71,0.24,0.11,0.09,0.15,0.36,0.6236418603895922
ca_titration,1.13b_B19,1.0,0.61,0.492,2.051,0.24,0.35,0.14,0.1,0.08,0.07,0.11,0.546,0.43,0.73,0.24,0.1,0.12,0.11,0.39,0.6218906073923957
ca_titration,1.13b_B19,1.0,0.61,0.517,2.048,0.24,0.35,0.14,0.1,0.07,0.08,0.11,0.548,0.45,0.73,0.27,0.1,0.13,0.15,0.36,0.6433783150289926
ca_titration,1.13b_B19,1.0,0.61,0.492,2.023,0.25,0.35,0.14,0.1,0.07,0.07,0.11,0.581,0.46,0.73,0.23,0.11,0.12,0.1,0.39,0.63917891411171
ca_titration,1.13b_B19,1.0,0.61,0.487,2.047,0.24,0.35,0.14,0.1,0.07,0.07,0.11,0.589,0.44,0.72,0.24,0.11,0.11,0.13,0.37,0.6084107441543536
ca_titration,1.13b_B19,1.0,0.61,0.492,2.049,0.24,0.35,0.14,0.1,0.07,0.08,0.11,0.574,0.43,0.69,0.25,0.09,0.09,0.16,0.35,0.6275133956023733
ca_titration,1.13b_B19,1.0,0.61,0.496,2.025,0.24,0.35,0.14,0.1,0.07,0.07,0.11,0.607,0.44,0.77,0.22,0.12,0.08,0.14,0.43,0.6364078304574726
ca_titration,1.13b_B19,1.0,0.61,0.516,2.047,0.24,0.35,0.14,0.1,0.07,0.07,0.11,0.595,0.44,0.73,0.26,0.11,0.11,0.14,0.36,0.6189141623610178
ca_titration,1.13b_B19,1.0,0.61,0.495,2.049,0.24,0.35,0.14,0.1,0.07,0.07,0.11,0.634,0.44,0.74,0.21,0.11,0.11,0.1,0.42,0.6181449766335273
ca_titration,1.13b_B19,1.0,0.61,0.512,2.04,0.24,0.35,0.14,0.1,0.07,0.08,0.11,0.614,0.43,0.71,0.23,0.11,0.08,0.15,0.37,0.6190036416993879
ca_titration,1.13b_B19,1.0,0.61,0.516,2.041,0.24,0.35,0.14,0.1,0.07,0.07,0.11,0.62,0.43,0.72,0.24,0.12,0.1,0.13,0.37,0.6195801730121968
ca_titration,1.13b_B19,1.0,0.61,0.485,2.039,0.24,0.35,0.14,0.1,0.07,0.07,0.11,0.624,0.44,0.73,0.25,0.1,0.12,0.13,0.37,0.6196758754373732
ca_titration,1.13b_B19,1.0,0.61,0.508,2.039,0.24,0.35,0.14,0.1,0.07,0.07,0.11,0.645,0.42,0.74,0.24,0.11,0.09,0.15,0.39,0.6203512142259009
ca_titration,1.13b_B19,1.0,0.61,0.508,2.034,0.24,0.35,0.14,0.1,0.07,0.08,0.11,0.635,0.45,0.79,0.26,0.11,0.12,0.14,0.42,0.6189218674107142
