TSNE1,TSNE2,concentration,data_type,bct_id,drug,frequency[Hz]
25.046503,-34.87989,0.2,ca_titration,1.20b_B01,ca_titration,0.85
25.755512,-37.197483,0.2,ca_titration,1.20b_B01,ca_titration,0.85
26.27158,-30.628548,0.2,ca_titration,1.20b_B01,ca_titration,0.85
32.526634,-38.97095,0.2,ca_titration,1.20b_B01,ca_titration,0.85
28.933315,-33.776527,0.2,ca_titration,1.20b_B01,ca_titration,0.85
28.260447,-35.365944,0.2,ca_titration,1.20b_B01,ca_titration,0.85
22.427616,-34.20709,0.2,ca_titration,1.20b_B01,ca_titration,0.85
30.572115,-38.32353,0.2,ca_titration,1.20b_B01,ca_titration,0.85
24.052078,-29.608831,0.2,ca_titration,1.20b_B01,ca_titration,0.85
34.93248,-34.80595,0.2,ca_titration,1.20b_B01,ca_titration,0.85
27.061193,-34.3819,0.2,ca_titration,1.20b_B01,ca_titration,0.85
23.302757,-30.778309,0.2,ca_titration,1.20b_B01,ca_titration,0.85
29.742283,-31.01299,0.2,ca_titration,1.20b_B01,ca_titration,0.85
24.162174,-36.240837,0.2,ca_titration,1.20b_B01,ca_titration,0.85
34.27837,-32.625496,0.2,ca_titration,1.20b_B01,ca_titration,0.85
33.717052,-34.61457,0.2,ca_titration,1.20b_B01,ca_titration,0.85
34.37239,-35.57219,0.2,ca_titration,1.20b_B01,ca_titration,0.85
27.39964,-32.52744,0.2,ca_titration,1.20b_B01,ca_titration,0.85
29.879175,-38.076157,0.2,ca_titration,1.20b_B01,ca_titration,0.85
28.736155,-32.174526,0.2,ca_titration,1.20b_B01,ca_titration,0.85
22.709713,-29.597965,0.2,ca_titration,1.20b_B01,ca_titration,0.85
27.124886,-28.097551,0.2,ca_titration,1.20b_B01,ca_titration,0.85
26.81598,-35.5089,0.2,ca_titration,1.20b_B01,ca_titration,0.85
31.91362,-25.107811,0.2,ca_titration,1.20b_B01,ca_titration,0.85
29.316055,-32.73186,0.2,ca_titration,1.20b_B01,ca_titration,0.85
24.63727,-27.937325,0.2,ca_titration,1.20b_B01,ca_titration,0.85
33.518574,-29.864222,0.2,ca_titration,1.20b_B01,ca_titration,0.85
23.485395,-35.298786,0.2,ca_titration,1.20b_B01,ca_titration,0.85
29.88907,-36.93175,0.2,ca_titration,1.20b_B01,ca_titration,0.85
32.397514,-24.236244,0.2,ca_titration,1.20b_B01,ca_titration,0.85
26.341623,-33.667664,0.2,ca_titration,1.20b_B01,ca_titration,0.85
33.001255,-35.511295,0.2,ca_titration,1.20b_B01,ca_titration,0.85
28.730904,-26.756176,0.2,ca_titration,1.20b_B01,ca_titration,0.85
26.463371,-31.888292,0.2,ca_titration,1.20b_B01,ca_titration,0.85
27.65341,-37.796875,0.2,ca_titration,1.20b_B01,ca_titration,0.85
32.40944,-37.657696,0.2,ca_titration,1.20b_B01,ca_titration,0.85
30.26325,-32.905075,0.2,ca_titration,1.20b_B01,ca_titration,0.85
25.988037,-33.138596,0.2,ca_titration,1.20b_B01,ca_titration,0.85
29.986887,-29.994642,0.2,ca_titration,1.20b_B01,ca_titration,0.85
30.612585,-25.672777,0.2,ca_titration,1.20b_B01,ca_titration,0.85
23.070873,-28.348326,0.2,ca_titration,1.20b_B01,ca_titration,0.85
28.114155,-25.799522,0.2,ca_titration,1.20b_B01,ca_titration,0.85
31.349913,-37.307663,0.2,ca_titration,1.20b_B01,ca_titration,0.85
30.78576,-27.653172,0.2,ca_titration,1.20b_B01,ca_titration,0.85
30.906391,-36.383858,0.2,ca_titration,1.20b_B01,ca_titration,0.85
24.164282,-38.39809,0.2,ca_titration,1.20b_B01,ca_titration,0.85
25.07892,-31.808958,0.2,ca_titration,1.20b_B01,ca_titration,0.85
28.378593,-29.343853,0.2,ca_titration,1.20b_B01,ca_titration,0.85
31.48003,-32.25965,0.2,ca_titration,1.20b_B01,ca_titration,0.85
25.046623,-34.879955,0.2,ca_titration,1.20b_B01,ca_titration,0.85
25.755512,-37.197483,0.2,ca_titration,1.20b_B01,ca_titration,0.85
26.27158,-30.628548,0.2,ca_titration,1.20b_B01,ca_titration,0.85
32.526634,-38.97095,0.2,ca_titration,1.20b_B01,ca_titration,0.85
28.93291,-33.776783,0.2,ca_titration,1.20b_B01,ca_titration,0.85
28.260447,-35.365944,0.2,ca_titration,1.20b_B01,ca_titration,0.85
22.427616,-34.20709,0.2,ca_titration,1.20b_B01,ca_titration,0.85
30.572115,-38.32353,0.2,ca_titration,1.20b_B01,ca_titration,0.85
24.052105,-29.608797,0.2,ca_titration,1.20b_B01,ca_titration,0.85
34.93248,-34.80595,0.2,ca_titration,1.20b_B01,ca_titration,0.85
27.061193,-34.3819,0.2,ca_titration,1.20b_B01,ca_titration,0.85
23.302757,-30.778309,0.2,ca_titration,1.20b_B01,ca_titration,0.85
29.742283,-31.01299,0.2,ca_titration,1.20b_B01,ca_titration,0.85
24.162174,-36.240837,0.2,ca_titration,1.20b_B01,ca_titration,0.85
18.553322,-23.216383,0.4,ca_titration,1.20b_B01,ca_titration,0.84
22.494331,-21.815409,0.4,ca_titration,1.20b_B01,ca_titration,0.84
25.131247,-20.462679,0.4,ca_titration,1.20b_B01,ca_titration,0.84
22.722376,-20.801914,0.4,ca_titration,1.20b_B01,ca_titration,0.84
20.95848,-23.359062,0.4,ca_titration,1.20b_B01,ca_titration,0.84
18.629276,-23.422335,0.4,ca_titration,1.20b_B01,ca_titration,0.84
19.003263,-20.360207,0.4,ca_titration,1.20b_B01,ca_titration,0.84
21.585772,-23.270992,0.4,ca_titration,1.20b_B01,ca_titration,0.84
19.644772,-23.405264,0.4,ca_titration,1.20b_B01,ca_titration,0.84
20.160374,-23.326342,0.4,ca_titration,1.20b_B01,ca_titration,0.84
19.03165,-20.155119,0.4,ca_titration,1.20b_B01,ca_titration,0.84
18.735552,-23.45013,0.4,ca_titration,1.20b_B01,ca_titration,0.84
18.234928,-22.646605,0.4,ca_titration,1.20b_B01,ca_titration,0.84
22.03599,-23.026731,0.4,ca_titration,1.20b_B01,ca_titration,0.84
24.34211,-20.879532,0.4,ca_titration,1.20b_B01,ca_titration,0.84
22.4944,-23.021383,0.4,ca_titration,1.20b_B01,ca_titration,0.84
23.185898,-22.341637,0.4,ca_titration,1.20b_B01,ca_titration,0.84
23.780546,-18.74094,0.4,ca_titration,1.20b_B01,ca_titration,0.84
17.953928,-19.397747,0.4,ca_titration,1.20b_B01,ca_titration,0.84
19.87445,-18.995428,0.4,ca_titration,1.20b_B01,ca_titration,0.84
22.095066,-21.85655,0.4,ca_titration,1.20b_B01,ca_titration,0.84
23.025103,-21.994572,0.4,ca_titration,1.20b_B01,ca_titration,0.84
18.773476,-18.326965,0.4,ca_titration,1.20b_B01,ca_titration,0.84
21.750648,-12.05471,0.4,ca_titration,1.20b_B01,ca_titration,0.84
22.542822,-20.10263,0.4,ca_titration,1.20b_B01,ca_titration,0.84
20.447556,-19.422314,0.4,ca_titration,1.20b_B01,ca_titration,0.84
24.797705,-23.337818,0.4,ca_titration,1.20b_B01,ca_titration,0.84
22.04523,-18.379465,0.4,ca_titration,1.20b_B01,ca_titration,0.84
23.395487,-24.302195,0.4,ca_titration,1.20b_B01,ca_titration,0.84
24.597034,-21.560482,0.4,ca_titration,1.20b_B01,ca_titration,0.84
20.686934,-18.949968,0.4,ca_titration,1.20b_B01,ca_titration,0.84
25.590157,-23.206335,0.4,ca_titration,1.20b_B01,ca_titration,0.84
19.825825,-20.532665,0.4,ca_titration,1.20b_B01,ca_titration,0.84
20.665985,-21.383501,0.4,ca_titration,1.20b_B01,ca_titration,0.84
25.725271,-21.550888,0.4,ca_titration,1.20b_B01,ca_titration,0.84
25.291018,-20.539385,0.4,ca_titration,1.20b_B01,ca_titration,0.84
22.530006,-19.09684,0.4,ca_titration,1.20b_B01,ca_titration,0.84
24.527868,-20.356215,0.4,ca_titration,1.20b_B01,ca_titration,0.84
20.650894,-20.662716,0.4,ca_titration,1.20b_B01,ca_titration,0.84
23.814104,-20.321234,0.4,ca_titration,1.20b_B01,ca_titration,0.84
24.297974,-23.298206,0.4,ca_titration,1.20b_B01,ca_titration,0.84
20.988312,-21.500732,0.4,ca_titration,1.20b_B01,ca_titration,0.84
23.319582,-20.272589,0.4,ca_titration,1.20b_B01,ca_titration,0.84
20.434977,-22.124853,0.4,ca_titration,1.20b_B01,ca_titration,0.84
23.528694,-19.175047,0.4,ca_titration,1.20b_B01,ca_titration,0.84
21.773657,-19.353125,0.4,ca_titration,1.20b_B01,ca_titration,0.84
20.721659,-19.801023,0.4,ca_titration,1.20b_B01,ca_titration,0.84
15.647497,-12.437688,0.6,ca_titration,1.20b_B01,ca_titration,0.68
12.408378,-10.431825,0.6,ca_titration,1.20b_B01,ca_titration,0.68
18.708406,-12.859879,0.6,ca_titration,1.20b_B01,ca_titration,0.68
21.018648,-11.882838,0.6,ca_titration,1.20b_B01,ca_titration,0.68
14.881566,-11.577187,0.6,ca_titration,1.20b_B01,ca_titration,0.68
18.436895,-10.744348,0.6,ca_titration,1.20b_B01,ca_titration,0.68
19.210407,-10.163417,0.6,ca_titration,1.20b_B01,ca_titration,0.68
18.651247,-11.585136,0.6,ca_titration,1.20b_B01,ca_titration,0.68
18.3263,-9.238412,0.6,ca_titration,1.20b_B01,ca_titration,0.68
11.826834,-6.5055337,0.6,ca_titration,1.20b_B01,ca_titration,0.68
15.826865,-8.874813,0.6,ca_titration,1.20b_B01,ca_titration,0.68
18.005722,-12.204864,0.6,ca_titration,1.20b_B01,ca_titration,0.68
19.850834,-9.401201,0.6,ca_titration,1.20b_B01,ca_titration,0.68
11.386937,-6.5418234,0.6,ca_titration,1.20b_B01,ca_titration,0.68
17.68664,-10.865669,0.6,ca_titration,1.20b_B01,ca_titration,0.68
13.850499,-9.660393,0.6,ca_titration,1.20b_B01,ca_titration,0.68
13.549667,-8.559933,0.6,ca_titration,1.20b_B01,ca_titration,0.68
13.975772,-12.140585,0.6,ca_titration,1.20b_B01,ca_titration,0.68
20.57161,-11.640391,0.6,ca_titration,1.20b_B01,ca_titration,0.68
20.713377,-10.182149,0.6,ca_titration,1.20b_B01,ca_titration,0.68
13.212998,-9.570961,0.6,ca_titration,1.20b_B01,ca_titration,0.68
13.68259,-10.432037,0.6,ca_titration,1.20b_B01,ca_titration,0.68
19.595745,-13.77433,0.6,ca_titration,1.20b_B01,ca_titration,0.68
14.284094,-11.849171,0.6,ca_titration,1.20b_B01,ca_titration,0.68
17.574038,-12.085634,0.6,ca_titration,1.20b_B01,ca_titration,0.68
14.762738,-14.271006,0.6,ca_titration,1.20b_B01,ca_titration,0.68
14.117712,-13.639313,0.6,ca_titration,1.20b_B01,ca_titration,0.68
18.783823,-13.733263,0.6,ca_titration,1.20b_B01,ca_titration,0.68
19.55133,-13.117777,0.6,ca_titration,1.20b_B01,ca_titration,0.68
16.723131,-5.7178564,0.6,ca_titration,1.20b_B01,ca_titration,0.68
13.173653,-13.244767,0.6,ca_titration,1.20b_B01,ca_titration,0.68
14.347335,-13.516369,0.6,ca_titration,1.20b_B01,ca_titration,0.68
21.440754,-11.376296,0.6,ca_titration,1.20b_B01,ca_titration,0.68
18.908401,-12.451216,0.6,ca_titration,1.20b_B01,ca_titration,0.68
20.45245,-10.594337,0.6,ca_titration,1.20b_B01,ca_titration,0.68
13.284363,-12.507629,0.6,ca_titration,1.20b_B01,ca_titration,0.68
18.63796,-10.885318,0.6,ca_titration,1.20b_B01,ca_titration,0.68
2.2783175,-12.580387,0.8,ca_titration,1.20b_B01,ca_titration,0.72
10.575153,-10.545738,0.8,ca_titration,1.20b_B01,ca_titration,0.72
11.254431,-7.9533043,0.8,ca_titration,1.20b_B01,ca_titration,0.72
15.648563,-6.3101997,0.8,ca_titration,1.20b_B01,ca_titration,0.72
6.4760127,-8.449221,0.8,ca_titration,1.20b_B01,ca_titration,0.72
5.7986064,-8.159041,0.8,ca_titration,1.20b_B01,ca_titration,0.72
7.784732,-9.109701,0.8,ca_titration,1.20b_B01,ca_titration,0.72
13.224083,-6.7085886,0.8,ca_titration,1.20b_B01,ca_titration,0.72
9.68028,-9.770415,0.8,ca_titration,1.20b_B01,ca_titration,0.72
10.294426,-10.345084,0.8,ca_titration,1.20b_B01,ca_titration,0.72
9.366268,-4.8262386,0.8,ca_titration,1.20b_B01,ca_titration,0.72
6.8846,-7.603902,0.8,ca_titration,1.20b_B01,ca_titration,0.72
10.232746,-8.002163,0.8,ca_titration,1.20b_B01,ca_titration,0.72
7.033548,-9.297551,0.8,ca_titration,1.20b_B01,ca_titration,0.72
6.8827367,-10.474708,0.8,ca_titration,1.20b_B01,ca_titration,0.72
10.135753,-10.707712,0.8,ca_titration,1.20b_B01,ca_titration,0.72
10.091705,-8.54054,0.8,ca_titration,1.20b_B01,ca_titration,0.72
9.586582,-7.6954618,0.8,ca_titration,1.20b_B01,ca_titration,0.72
11.116325,-8.7005205,0.8,ca_titration,1.20b_B01,ca_titration,0.72
10.364938,-8.762817,0.8,ca_titration,1.20b_B01,ca_titration,0.72
6.2684875,-9.732775,0.8,ca_titration,1.20b_B01,ca_titration,0.72
8.643063,-7.3254013,0.8,ca_titration,1.20b_B01,ca_titration,0.72
3.656033,-12.43236,0.8,ca_titration,1.20b_B01,ca_titration,0.72
5.5605364,-10.758015,0.8,ca_titration,1.20b_B01,ca_titration,0.72
7.7724433,-5.3695326,0.8,ca_titration,1.20b_B01,ca_titration,0.72
1.8203679,-9.919371,0.8,ca_titration,1.20b_B01,ca_titration,0.72
5.477826,-10.987382,0.8,ca_titration,1.20b_B01,ca_titration,0.72
7.228631,-11.753602,0.8,ca_titration,1.20b_B01,ca_titration,0.72
8.333401,-5.276077,0.8,ca_titration,1.20b_B01,ca_titration,0.72
9.908724,-7.1680465,0.8,ca_titration,1.20b_B01,ca_titration,0.72
3.966955,-11.996285,0.8,ca_titration,1.20b_B01,ca_titration,0.72
6.1160455,-9.622163,0.8,ca_titration,1.20b_B01,ca_titration,0.72
6.909249,-11.771099,0.8,ca_titration,1.20b_B01,ca_titration,0.72
8.159697,-11.447357,0.8,ca_titration,1.20b_B01,ca_titration,0.72
7.825005,-11.609838,0.8,ca_titration,1.20b_B01,ca_titration,0.72
4.373661,-7.054185,0.8,ca_titration,1.20b_B01,ca_titration,0.72
4.697732,-12.072393,0.8,ca_titration,1.20b_B01,ca_titration,0.72
8.048008,-12.10631,0.8,ca_titration,1.20b_B01,ca_titration,0.72
8.587358,-13.049532,0.8,ca_titration,1.20b_B01,ca_titration,0.72
3.8547854,-4.217323,1.0,ca_titration,1.20b_B01,ca_titration,0.65
-0.71444094,-6.512932,1.0,ca_titration,1.20b_B01,ca_titration,0.65
-2.6329355,1.6699787,1.0,ca_titration,1.20b_B01,ca_titration,0.65
0.24688247,-7.0371895,1.0,ca_titration,1.20b_B01,ca_titration,0.65
0.1873132,-6.6997094,1.0,ca_titration,1.20b_B01,ca_titration,0.65
2.9577305,-4.769474,1.0,ca_titration,1.20b_B01,ca_titration,0.65
-2.38448,-9.543912,1.0,ca_titration,1.20b_B01,ca_titration,0.65
5.1878834,-2.9795768,1.0,ca_titration,1.20b_B01,ca_titration,0.65
1.6012923,-4.8755746,1.0,ca_titration,1.20b_B01,ca_titration,0.65
3.845506,-4.928006,1.0,ca_titration,1.20b_B01,ca_titration,0.65
4.014876,-5.413673,1.0,ca_titration,1.20b_B01,ca_titration,0.65
-0.8065492,3.2050061,1.0,ca_titration,1.20b_B01,ca_titration,0.65
-2.1645858,-9.765422,1.0,ca_titration,1.20b_B01,ca_titration,0.65
2.0607533,-5.992059,1.0,ca_titration,1.20b_B01,ca_titration,0.65
3.705978,-5.7006783,1.0,ca_titration,1.20b_B01,ca_titration,0.65
3.9059145,-6.3812246,1.0,ca_titration,1.20b_B01,ca_titration,0.65
-1.1411358,-10.291056,1.0,ca_titration,1.20b_B01,ca_titration,0.65
1.4384302,-11.224765,1.0,ca_titration,1.20b_B01,ca_titration,0.65
-1.728582,-10.02472,1.0,ca_titration,1.20b_B01,ca_titration,0.65
-1.4141222,-9.867794,1.0,ca_titration,1.20b_B01,ca_titration,0.65
2.882977,-11.006226,1.0,ca_titration,1.20b_B01,ca_titration,0.65
2.8738601,-10.230143,1.0,ca_titration,1.20b_B01,ca_titration,0.65
3.4600184,-6.1468773,1.0,ca_titration,1.20b_B01,ca_titration,0.65
-2.1465588,-10.606652,1.0,ca_titration,1.20b_B01,ca_titration,0.65
1.9129685,-7.362209,1.0,ca_titration,1.20b_B01,ca_titration,0.65
1.2295496,-8.185461,1.0,ca_titration,1.20b_B01,ca_titration,0.65
2.8260887,-8.376411,1.0,ca_titration,1.20b_B01,ca_titration,0.65
2.9608774,-10.953744,1.0,ca_titration,1.20b_B01,ca_titration,0.65
4.354612,-10.189352,1.0,ca_titration,1.20b_B01,ca_titration,0.65
2.4782937,-8.508912,1.0,ca_titration,1.20b_B01,ca_titration,0.65
3.5055873,-8.078127,1.0,ca_titration,1.20b_B01,ca_titration,0.65
1.4922687,1.5767576,1.0,ca_titration,1.20b_B01,ca_titration,0.65
2.1520617,1.5675474,1.0,ca_titration,1.20b_B01,ca_titration,0.65
3.0171108,1.4200746,1.0,ca_titration,1.20b_B01,ca_titration,0.65
4.107534,-8.461014,1.0,ca_titration,1.20b_B01,ca_titration,0.65
-1.8166139,-11.311636,1.0,ca_titration,1.20b_B01,ca_titration,0.65
-2.7999854,4.3242726,1.5,ca_titration,1.20b_B01,ca_titration,0.6
-2.7587378,4.6456795,1.5,ca_titration,1.20b_B01,ca_titration,0.6
-1.7190688,7.822929,1.5,ca_titration,1.20b_B01,ca_titration,0.6
2.051743,-2.3982015,1.5,ca_titration,1.20b_B01,ca_titration,0.6
2.0692916,-1.9302471,1.5,ca_titration,1.20b_B01,ca_titration,0.6
-2.0062954,8.191701,1.5,ca_titration,1.20b_B01,ca_titration,0.6
-2.7558372,4.8202024,1.5,ca_titration,1.20b_B01,ca_titration,0.6
-2.4386463,8.853687,1.5,ca_titration,1.20b_B01,ca_titration,0.6
-2.499334,9.156297,1.5,ca_titration,1.20b_B01,ca_titration,0.6
2.0133593,-3.227328,1.5,ca_titration,1.20b_B01,ca_titration,0.6
2.853463,-3.1637802,1.5,ca_titration,1.20b_B01,ca_titration,0.6
2.3909295,-3.250823,1.5,ca_titration,1.20b_B01,ca_titration,0.6
-0.07055156,-4.1658344,1.5,ca_titration,1.20b_B01,ca_titration,0.6
-2.460455,2.7831628,1.5,ca_titration,1.20b_B01,ca_titration,0.6
-2.0076258,2.8029602,1.5,ca_titration,1.20b_B01,ca_titration,0.6
-2.090017,1.7607316,1.5,ca_titration,1.20b_B01,ca_titration,0.6
1.1275522,-4.2871723,1.5,ca_titration,1.20b_B01,ca_titration,0.6
-2.0761847,2.5048652,1.5,ca_titration,1.20b_B01,ca_titration,0.6
0.5533793,-4.774845,1.5,ca_titration,1.20b_B01,ca_titration,0.6
2.311477,-4.5737257,1.5,ca_titration,1.20b_B01,ca_titration,0.6
1.2121534,-5.119332,1.5,ca_titration,1.20b_B01,ca_titration,0.6
-1.1050242,2.410032,1.5,ca_titration,1.20b_B01,ca_titration,0.6
0.64462405,-5.6325626,1.5,ca_titration,1.20b_B01,ca_titration,0.6
-0.84409255,0.9351858,1.5,ca_titration,1.20b_B01,ca_titration,0.6
-1.5602003,0.6590775,1.5,ca_titration,1.20b_B01,ca_titration,0.6
-1.0227166,1.8667647,1.5,ca_titration,1.20b_B01,ca_titration,0.6
-0.4502791,0.4610314,1.5,ca_titration,1.20b_B01,ca_titration,0.6
-1.5760258,-3.9085484,1.5,ca_titration,1.20b_B01,ca_titration,0.6
1.6826713,-7.3310184,1.5,ca_titration,1.20b_B01,ca_titration,0.6
-0.33748862,1.5214236,1.5,ca_titration,1.20b_B01,ca_titration,0.6
2.736578,-6.6911383,1.5,ca_titration,1.20b_B01,ca_titration,0.6
1.9544505,-7.686734,1.5,ca_titration,1.20b_B01,ca_titration,0.6
-0.22614974,1.5223595,1.5,ca_titration,1.20b_B01,ca_titration,0.6
-2.4347198,22.37012,2.0,ca_titration,1.20b_B01,ca_titration,0.57
-3.5987895,23.165913,2.0,ca_titration,1.20b_B01,ca_titration,0.57
-2.4923403,22.34261,2.0,ca_titration,1.20b_B01,ca_titration,0.57
0.07601846,20.16519,2.0,ca_titration,1.20b_B01,ca_titration,0.57
-2.5100224,22.867998,2.0,ca_titration,1.20b_B01,ca_titration,0.57
-3.2022662,21.90339,2.0,ca_titration,1.20b_B01,ca_titration,0.57
-3.9737988,22.787188,2.0,ca_titration,1.20b_B01,ca_titration,0.57
-4.4662275,23.303593,2.0,ca_titration,1.20b_B01,ca_titration,0.57
-4.6232386,21.999283,2.0,ca_titration,1.20b_B01,ca_titration,0.57
-4.2841673,22.483198,2.0,ca_titration,1.20b_B01,ca_titration,0.57
-5.023709,25.450167,2.0,ca_titration,1.20b_B01,ca_titration,0.57
-4.9849725,23.732948,2.0,ca_titration,1.20b_B01,ca_titration,0.57
-5.2464375,25.606266,2.0,ca_titration,1.20b_B01,ca_titration,0.57
-5.212223,22.966467,2.0,ca_titration,1.20b_B01,ca_titration,0.57
-6.4359717,25.26913,2.0,ca_titration,1.20b_B01,ca_titration,0.57
-5.334469,25.857376,2.0,ca_titration,1.20b_B01,ca_titration,0.57
-5.5610623,23.897026,2.0,ca_titration,1.20b_B01,ca_titration,0.57
-6.168132,25.937883,2.0,ca_titration,1.20b_B01,ca_titration,0.57
-5.574338,23.427786,2.0,ca_titration,1.20b_B01,ca_titration,0.57
-6.023789,25.542582,2.0,ca_titration,1.20b_B01,ca_titration,0.57
-6.849743,23.836426,2.0,ca_titration,1.20b_B01,ca_titration,0.57
-6.343198,21.98138,2.0,ca_titration,1.20b_B01,ca_titration,0.57
-6.1893497,26.848862,2.0,ca_titration,1.20b_B01,ca_titration,0.57
-6.591442,22.88168,2.0,ca_titration,1.20b_B01,ca_titration,0.57
-6.4260635,22.277111,2.0,ca_titration,1.20b_B01,ca_titration,0.57
-7.0278316,23.170082,2.0,ca_titration,1.20b_B01,ca_titration,0.57
-7.4249744,23.747555,2.0,ca_titration,1.20b_B01,ca_titration,0.57
-7.2440834,23.611683,2.0,ca_titration,1.20b_B01,ca_titration,0.57
-7.9297824,23.445957,2.0,ca_titration,1.20b_B01,ca_titration,0.57
-7.5743284,23.05253,2.0,ca_titration,1.20b_B01,ca_titration,0.57
-7.92558,25.080671,2.0,ca_titration,1.20b_B01,ca_titration,0.57
-8.036202,25.129578,2.0,ca_titration,1.20b_B01,ca_titration,0.57
